budget,repeat,method,scope,evaluation_rows,rmse,mae,r2,spearman,selected_alpha,selected_correction_weight,mean_absolute_correction,active_training_rows,inner_hurdle_fallback_folds,training_scaffolds,insufficient_scaffold_abstention,target_only_rmse,relative_rmse_gain
120,128,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.5407213156813464,0.29245533577128824,0.22458340169027569,0.4589094861156158,10.0,0.1,0.01691682641408943,59,0,63,False,0.5426036649373985,0.003469105311460254
120,128,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.5562892306219154,0.29513373483261834,0.1792905812459804,0.43158317540281516,,,,59,0,63,False,0.5426036649373985,-0.02522202957493068
120,129,scalar_optical_residual,dynamic_hard_ood_40pct,172,0.42647717936343793,0.2622141988328767,0.03178441652306241,0.27143540237428854,1000.0,1.0,0.08930349935276985,51,0,59,False,0.41865916850538093,-0.0186739272567884
120,129,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,172,0.41865916850538093,0.21828096947978065,0.06695693962923932,0.25874183103586107,0.1,0.0,0.0,51,0,59,False,0.41865916850538093,0.0
120,129,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,172,0.41865916850538093,0.21828096947978065,0.06695693962923932,0.25874183103586107,0.1,0.0,0.0,51,0,59,False,0.41865916850538093,0.0
120,129,state_blind_pretrained_residual,dynamic_hard_ood_40pct,172,0.41865916850538093,0.21828096947978065,0.06695693962923932,0.25874183103586107,0.1,0.0,0.0,51,0,59,False,0.41865916850538093,0.0
120,129,target_only_direct_regression,dynamic_hard_ood_40pct,172,0.41977516072184434,0.205037508191773,0.061976006725762756,0.2759577288365097,,,,51,0,59,False,0.41865916850538093,-0.002665634244790388
120,129,scalar_optical_residual,full_scaffold_separated_evaluation,430,0.5138241679040676,0.3432879846625338,0.08139437514460102,0.4519883781025097,1000.0,1.0,0.08930349935276985,51,0,59,False,0.5038910706920942,-0.01971278673053352
120,129,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,430,0.5038910706920942,0.2905115254386012,0.11656750442907693,0.4264154628950767,0.1,0.0,0.0,51,0,59,False,0.5038910706920942,0.0
120,129,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,430,0.5038910706920942,0.2905115254386012,0.11656750442907693,0.4264154628950767,0.1,0.0,0.0,51,0,59,False,0.5038910706920942,0.0
120,129,state_blind_pretrained_residual,full_scaffold_separated_evaluation,430,0.5038910706920942,0.2905115254386012,0.11656750442907693,0.4264154628950767,0.1,0.0,0.0,51,0,59,False,0.5038910706920942,0.0
120,129,target_only_direct_regression,full_scaffold_separated_evaluation,430,0.5003701665485022,0.2737194990138176,0.12887021895687845,0.4306589102587347,,,,51,0,59,False,0.5038910706920942,0.006987431110370745
120,130,scalar_optical_residual,dynamic_hard_ood_40pct,145,0.7570599593072779,0.35075837689605227,0.02413675171823959,0.36373414251519387,1000.0,1.0,0.04972229398361552,52,0,25,False,0.7733047630654306,0.021006987844943918
120,130,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,145,0.7733047630654306,0.3401202775335966,-0.018192230238671003,0.2960382944285155,0.1,0.0,0.0,52,0,25,False,0.7733047630654306,0.0
120,130,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,145,0.7661529938147361,0.3505134493869745,0.000553815754078868,0.26712731202254325,1.0,0.25,0.05316325162746168,52,0,25,False,0.7733047630654306,0.009248319152134036
120,130,state_blind_pretrained_residual,dynamic_hard_ood_40pct,145,0.7667999594999383,0.35819801810669843,-0.0011348297234861082,0.26505901633595774,1.0,0.1,0.05277896027181665,52,0,25,False,0.7733047630654306,0.008411694685167665
120,130,target_only_direct_regression,dynamic_hard_ood_40pct,145,0.7853222217932792,0.3499563760952531,-0.05008433915482402,0.28048578049596923,,,,52,0,25,False,0.7733047630654306,-0.015540391449563233
120,130,scalar_optical_residual,full_scaffold_separated_evaluation,361,0.6140209145837592,0.3103520281313138,0.08953682175440025,0.4531809214591115,1000.0,1.0,0.04972229398361552,52,0,25,False,0.6290119475714724,0.02383266811638713
120,130,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,361,0.6290119475714724,0.2906498921337206,0.04453705858942769,0.4285063626793879,0.1,0.0,0.0,52,0,25,False,0.6290119475714724,0.0
120,130,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,361,0.6361473640862989,0.3076191640121138,0.02273685228827238,0.3421157695602252,1.0,0.25,0.05316325162746168,52,0,25,False,0.6290119475714724,-0.01134384894019163
120,130,state_blind_pretrained_residual,full_scaffold_separated_evaluation,361,0.6291896579100027,0.3040673465002333,0.0439971018238573,0.37728378480999836,1.0,0.1,0.05277896027181665,52,0,25,False,0.6290119475714724,-0.0002825229937466647
120,130,target_only_direct_regression,full_scaffold_separated_evaluation,361,0.6359302064879031,0.29378007829145025,0.023403942676498257,0.4111607170211919,,,,52,0,25,False,0.6290119475714724,-0.010998612893031928
120,131,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.6189008818772315,0.30064459433810775,0.10173604752740129,0.36492337795596164,100.0,1.0,0.04132271727377498,50,0,60,False,0.6240821879933437,0.008302281679873052
120,131,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.627032822013157,0.2943331972345893,0.07797580465155185,0.2973382357977104,1000.0,1.0,0.03567684088515942,50,0,60,False,0.6240821879933437,-0.004727957433460344
120,131,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.6245706750411338,0.29377120394140643,0.08520254598192067,0.36113801734679046,1000.0,0.25,0.008638509519393513,50,0,60,False,0.6240821879933437,-0.0007827287129613651
120,131,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.6212867777999815,0.29571429537023297,0.09479698710269047,0.36751503354220927,1000.0,1.0,0.037864741518923176,50,0,60,False,0.6240821879933437,0.004479234061062439
120,131,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.6550659217970205,0.2994384680884446,-0.006309986214325214,0.299793623588005,,,,50,0,60,False,0.6240821879933437,-0.04964688049069471
120,131,scalar_optical_residual,full_scaffold_separated_evaluation,452,0.5815178051737121,0.3232960549162718,0.11716923091533082,0.427211456831174,100.0,1.0,0.04132271727377498,50,0,60,False,0.580558465421787,-0.0016524429649442838
120,131,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,452,0.5791993627782169,0.30833183166340566,0.124194680888141,0.42657189100939025,1000.0,1.0,0.03567684088515942,50,0,60,False,0.580558465421787,0.0023410263126258483
120,131,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,452,0.5793607473723963,0.3079256288279521,0.12370655473899017,0.4426313152269798,1000.0,0.25,0.008638509519393513,50,0,60,False,0.580558465421787,0.002063044672891924
120,131,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.5759973213282394,0.31596336722205,0.1338515047678137,0.4420698554690333,1000.0,1.0,0.037864741518923176,50,0,60,False,0.580558465421787,0.007856476763686178
120,131,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.609609625324953,0.3189967147805188,0.029813875870763673,0.38032920049466873,,,,50,0,60,False,0.580558465421787,-0.050040024620190054
120,132,scalar_optical_residual,dynamic_hard_ood_40pct,142,0.7813908059832203,0.3213118363980274,-0.0791929916346521,0.07568654633721145,0.1,1.0,0.04195931365984951,50,0,22,False,0.7729023347346314,-0.010982592323910243
120,132,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,142,0.7657505440326613,0.31607020189917356,-0.036423258681364645,0.06823322693198879,1.0,0.25,0.05303949618564824,50,0,22,False,0.7729023347346314,0.00925316224387605
120,132,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,142,0.7667960487227033,0.3157017005736969,-0.03925531701642071,0.17555889589205081,1000.0,1.0,0.023130614303933494,50,0,22,False,0.7729023347346314,0.007900462629634338
120,132,state_blind_pretrained_residual,dynamic_hard_ood_40pct,142,0.7682319906835982,0.31567752876725175,-0.043151288074272154,0.18662507930451128,1000.0,1.0,0.028686987489741116,50,0,22,False,0.7729023347346314,0.006042605696923919
120,132,target_only_direct_regression,dynamic_hard_ood_40pct,142,0.7855059113740398,0.32924292656470633,-0.09058981600045923,0.11718403314078325,,,,50,0,22,False,0.7729023347346314,-0.016306816622226508
120,132,scalar_optical_residual,full_scaffold_separated_evaluation,353,0.6619942162884269,0.31044715902497794,0.02430837706528044,0.3589043028469413,0.1,1.0,0.04195931365984951,50,0,22,False,0.6575192611875944,-0.0068058159889490735
120,132,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,353,0.65172359015097,0.31264125646883795,0.05434860289598942,0.37296716877792757,1.0,0.25,0.05303949618564824,50,0,22,False,0.6575192611875944,0.008814450585305106
120,132,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,353,0.6556514275784484,0.3060662038620503,0.04291566427245175,0.43521456820824866,1000.0,1.0,0.023130614303933494,50,0,22,False,0.6575192611875944,0.002840728354896195
120,132,state_blind_pretrained_residual,full_scaffold_separated_evaluation,353,0.65571814863425,0.30733966955723035,0.04272086281588727,0.4324535022615515,1000.0,1.0,0.028686987489741116,50,0,22,False,0.6575192611875944,0.0027392544365791517
120,132,target_only_direct_regression,full_scaffold_separated_evaluation,353,0.6634211189589452,0.3080462767446161,0.0200977136403363,0.35716466149287035,,,,50,0,22,False,0.6575192611875944,-0.008975946591573587
120,133,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.7563434440935786,0.41794386097383773,-0.07459690933798346,0.11810610253297986,100.0,0.5,0.028286847640343216,52,0,49,False,0.7501805105973612,-0.008215267404520872
120,133,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.7502579928685472,0.4079325895314982,-0.05737431165301765,0.15229519535052308,1000.0,0.5,0.025288524130037106,52,0,49,False,0.7501805105973612,-0.00010328483623798998
120,133,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.7515184429358737,0.4133387446714594,-0.0609301206533599,0.18353636448638086,1.0,0.1,0.028409628411030004,52,0,49,False,0.7501805105973612,-0.0017834805351675217
120,133,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.7511414413701871,0.4067510995630712,-0.05986594984916871,0.14867723303214037,1000.0,0.25,0.017803192732405826,52,0,49,False,0.7501805105973612,-0.0012809327345237292
120,133,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.7602163286935023,0.3912395273071387,-0.085630111657099,0.1470177959833846,,,,52,0,49,False,0.7501805105973612,-0.013377870998207681
120,133,scalar_optical_residual,full_scaffold_separated_evaluation,452,0.6358946087008571,0.38494680992224567,-0.09148771032363179,0.36573533101745725,100.0,0.5,0.028286847640343216,52,0,49,False,0.628475731052969,-0.011804557091581298
120,133,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,452,0.6306236060585911,0.3740848824423832,-0.07346777456966014,0.3955748351498438,1000.0,0.5,0.025288524130037106,52,0,49,False,0.628475731052969,-0.003417594187803336
120,133,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,452,0.6317755383150491,0.3762075537513762,-0.07739306861387285,0.3752343917234968,1.0,0.1,0.028409628411030004,52,0,49,False,0.628475731052969,-0.005250492738281884
120,133,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.6311864544932572,0.3741126373099519,-0.0753848270965558,0.39086957086204316,1000.0,0.25,0.017803192732405826,52,0,49,False,0.628475731052969,-0.004313171227386098
120,133,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.6225227195147064,0.3499985270908102,-0.04606573437540362,0.37329443022051767,,,,52,0,49,False,0.628475731052969,0.00947214227077439
120,134,scalar_optical_residual,dynamic_hard_ood_40pct,154,0.7446518165750504,0.32848236326736774,-0.03430221754432794,0.27030040678803097,0.1,0.25,0.0314587908308466,38,1,9,False,0.7622612149923094,0.02310152749597343
120,134,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,154,0.7622612149923094,0.3293535061570118,-0.08379862263664184,0.11551374629760337,0.1,0.0,0.0,38,1,9,False,0.7622612149923094,0.0
120,134,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,154,0.7622612149923094,0.3293535061570118,-0.08379862263664184,0.11551374629760337,0.1,0.0,0.0,38,1,9,False,0.7622612149923094,0.0
120,134,state_blind_pretrained_residual,dynamic_hard_ood_40pct,154,0.7587480002936632,0.328966211082732,-0.07383132365635547,0.15862320551896192,1000.0,0.1,0.008142646331316762,38,1,9,False,0.7622612149923094,0.004608938024849695
120,134,target_only_direct_regression,dynamic_hard_ood_40pct,154,0.7600407629209557,0.3297440910172136,-0.07749365060831392,0.16279579268165317,,,,38,1,9,False,0.7622612149923094,0.002912980521219471
120,134,scalar_optical_residual,full_scaffold_separated_evaluation,385,0.6380348980471341,0.3141873025966313,0.06067115827755043,0.4271202303895448,0.1,0.25,0.0314587908308466,38,1,9,False,0.6487070231214426,0.016451378964507653
120,134,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,385,0.6487070231214426,0.30913713085115124,0.028984886215402628,0.36759158120807134,0.1,0.0,0.0,38,1,9,False,0.6487070231214426,0.0
120,134,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,385,0.6487070231214426,0.30913713085115124,0.028984886215402628,0.36759158120807134,0.1,0.0,0.0,38,1,9,False,0.6487070231214426,0.0
120,134,state_blind_pretrained_residual,full_scaffold_separated_evaluation,385,0.6452340544310082,0.3102446508015456,0.039354060125996404,0.38829455360297627,1000.0,0.1,0.008142646331316762,38,1,9,False,0.6487070231214426,0.0053536782656107874
120,134,target_only_direct_regression,full_scaffold_separated_evaluation,385,0.6524076691973143,0.3050689463818978,0.017874685037658322,0.3640833615611974,,,,38,1,9,False,0.6487070231214426,-0.005704649316212105
120,135,scalar_optical_residual,dynamic_hard_ood_40pct,152,0.6549037825628271,0.2836947560882117,0.10581265666030681,0.251841932831519,0.1,0.0,0.0,44,1,12,False,0.6549037825628271,0.0
120,135,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,152,0.6610529392203303,0.2951367209556549,0.08894205058290539,0.23753693479957033,0.1,0.1,0.040352187795181,44,1,12,False,0.6549037825628271,-0.009389404705283166
120,135,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,152,0.892797876772472,0.47440640797488887,-0.661804070123954,0.18934794290986118,0.1,0.25,0.2133099238691022,44,1,12,False,0.6549037825628271,-0.3632504507436143
120,135,state_blind_pretrained_residual,dynamic_hard_ood_40pct,152,0.6456513943123918,0.29657916465697803,0.13090008536858855,0.29024215515767704,10.0,0.1,0.04115308745151731,44,1,12,False,0.6549037825628271,0.014127858926433473
120,135,target_only_direct_regression,dynamic_hard_ood_40pct,152,0.6842083436401336,0.3067812354904498,0.02399902249453556,0.19392938310717095,,,,44,1,12,False,0.6549037825628271,-0.04474636100379405
120,135,scalar_optical_residual,full_scaffold_separated_evaluation,379,0.5847366784194414,0.28690298624419563,0.16367449346216,0.396091118399068,0.1,0.0,0.0,44,1,12,False,0.5847366784194414,0.0
120,135,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,379,0.5850353310526191,0.2956580885949645,0.1628199734403576,0.37285536046764406,0.1,0.1,0.040352187795181,44,1,12,False,0.5847366784194414,-0.0005107472204153461
120,135,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,379,0.7305555245968406,0.4153275979029256,-0.3054526616579121,0.30600779348581697,0.1,0.25,0.2133099238691022,44,1,12,False,0.5847366784194414,-0.24937523428759645
120,135,state_blind_pretrained_residual,full_scaffold_separated_evaluation,379,0.5841949492441042,0.2995676733521991,0.1652234028229681,0.41215599200690456,10.0,0.1,0.04115308745151731,44,1,12,False,0.5847366784194414,0.0009264497941219349
120,135,target_only_direct_regression,full_scaffold_separated_evaluation,379,0.6134961653601443,0.3012772142987855,0.07938430535423946,0.35364694254408635,,,,44,1,12,False,0.5847366784194414,-0.04918365480072243
120,136,scalar_optical_residual,dynamic_hard_ood_40pct,126,0.6759486396902096,0.3579904329893448,0.1435528995852563,0.5574867668067078,1000.0,1.0,0.03581165885042613,51,0,34,False,0.6783648649095001,0.003561837212210084
120,136,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,126,0.6910360208957829,0.37669054389673506,0.10489389642172042,0.4986802581378181,0.1,0.25,0.07881837699267184,51,0,34,False,0.6783648649095001,-0.018678968563581505
120,136,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,126,0.6909060114308359,0.3623683452552018,0.10523066994759234,0.5413971299189893,1.0,0.25,0.0642534017729296,51,0,34,False,0.6783648649095001,-0.01848731732739262
120,136,state_blind_pretrained_residual,dynamic_hard_ood_40pct,126,0.6754183126123122,0.3508612979256786,0.14489625287403252,0.5516184943202757,1000.0,0.5,0.03474316396335655,51,0,34,False,0.6783648649095001,0.004343609832418094
120,136,target_only_direct_regression,dynamic_hard_ood_40pct,126,0.7095230940482204,0.3530963631117364,0.05636026914308245,0.48523436923966046,,,,51,0,34,False,0.6783648649095001,-0.045931372260674404
120,136,scalar_optical_residual,full_scaffold_separated_evaluation,314,0.5712550581984561,0.3326827791269043,0.22025913381965667,0.5132038672861982,1000.0,1.0,0.03581165885042613,51,0,34,False,0.5703909075015273,-0.0015150148530838677
120,136,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,314,0.5834600033195853,0.33515102380907574,0.18658465827939508,0.4813545409581786,0.1,0.25,0.07881837699267184,51,0,34,False,0.5703909075015273,-0.02291252480742417
120,136,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,314,0.577920954210543,0.32592733583129513,0.2019555865363345,0.49129651643308386,1.0,0.25,0.0642534017729296,51,0,34,False,0.5703909075015273,-0.013201554600509702
120,136,state_blind_pretrained_residual,full_scaffold_separated_evaluation,314,0.5708981195238915,0.3273205718641167,0.22123324412541168,0.5134524746383143,1000.0,0.5,0.03474316396335655,51,0,34,False,0.5703909075015273,-0.0008892358130073928
120,136,target_only_direct_regression,full_scaffold_separated_evaluation,314,0.5873336816553474,0.3031646698931746,0.1757480317793787,0.4602943478497879,,,,51,0,34,False,0.5703909075015273,-0.02970379424180196
120,137,scalar_optical_residual,dynamic_hard_ood_40pct,127,0.7475453701564018,0.40062859392157624,0.09434386989295074,0.2759412959815726,1000.0,0.75,0.016879382485477205,56,0,33,False,0.750133328562714,0.0034499978974015743
120,137,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,127,0.7564658353860823,0.3988471064614431,0.0726005029238238,0.2513396354466538,100.0,0.25,0.027080037646477727,56,0,33,False,0.750133328562714,-0.0084418417129947
120,137,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,127,0.750133328562714,0.3962426813601476,0.08806235832481879,0.264278744985571,0.1,0.0,0.0,56,0,33,False,0.750133328562714,0.0
120,137,state_blind_pretrained_residual,dynamic_hard_ood_40pct,127,0.8170720538562217,0.4542440608541029,-0.0819543373713496,0.19791956125553867,0.1,0.25,0.12706153323463956,56,0,33,False,0.750133328562714,-0.08923577015537368
120,137,target_only_direct_regression,dynamic_hard_ood_40pct,127,0.7600968227825905,0.4263818225415562,0.06367622023599107,0.2391225492534551,,,,56,0,33,False,0.750133328562714,-0.013282297746944512
120,137,scalar_optical_residual,full_scaffold_separated_evaluation,316,0.6136535860865234,0.3486468610200457,0.15856600631724938,0.45030936803484106,1000.0,0.75,0.016879382485477205,56,0,33,False,0.6154589975326915,0.002933439032341359
120,137,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,316,0.6187713235067899,0.345059589140439,0.14447272998260152,0.4415983395555271,100.0,0.25,0.027080037646477727,56,0,33,False,0.6154589975326915,-0.005381879194840141
120,137,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,316,0.6154589975326915,0.34191776361665577,0.1536076086233351,0.4470057470291363,0.1,0.0,0.0,56,0,33,False,0.6154589975326915,0.0
120,137,state_blind_pretrained_residual,full_scaffold_separated_evaluation,316,0.6756076761186774,0.39611050526779396,-0.019911881122870012,0.3206003308420816,0.1,0.25,0.12706153323463956,56,0,33,False,0.6154589975326915,-0.09772979000569572
120,137,target_only_direct_regression,full_scaffold_separated_evaluation,316,0.6222140513317191,0.35531834824871944,0.13492625907656086,0.41956147107655817,,,,56,0,33,False,0.6154589975326915,-0.01097563578744955
120,138,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.45867098155681646,0.2745976079955391,0.07986601298052132,0.35019397185291745,100.0,0.75,0.049459891617847494,56,0,61,False,0.45925310649606127,0.0012675470911589855
120,138,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.46616262559672134,0.2754514502667589,0.04956275800700216,0.35460491045725717,1000.0,1.0,0.05554163572472775,56,0,61,False,0.45925310649606127,-0.015045122184098552
120,138,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.45446742302421067,0.2730909859730301,0.09665414016796037,0.29182966042541575,0.1,0.25,0.07834125315723328,56,0,61,False,0.45925310649606127,0.010420579423759745
120,138,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.45925310649606127,0.25702408942673516,0.07752894408507793,0.2723459496335988,0.1,0.0,0.0,56,0,61,False,0.45925310649606127,0.0
120,138,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.4598633489522081,0.24556173409782428,0.07507580877356901,0.3074709379523181,,,,56,0,61,False,0.45925310649606127,-0.0013287715369042566
120,138,scalar_optical_residual,full_scaffold_separated_evaluation,452,0.527458885851928,0.3356430565984189,0.08001320163780923,0.47845506768069634,100.0,0.75,0.049459891617847494,56,0,61,False,0.5193601682458342,-0.015593644066790213
120,138,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,452,0.5311534228204821,0.337879420999514,0.06708014066450052,0.4891487644725693,1000.0,1.0,0.05554163572472775,56,0,61,False,0.5193601682458342,-0.022707275789901615
120,138,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,452,0.5231419093216814,0.3385124117021969,0.09501080217470415,0.4785349755594931,0.1,0.25,0.07834125315723328,56,0,61,False,0.5193601682458342,-0.007281538529649266
120,138,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.5193601682458342,0.31646710988243987,0.10804766479488803,0.44678063676800855,0.1,0.0,0.0,56,0,61,False,0.5193601682458342,0.0
120,138,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.5201816167871769,0.3023979618462511,0.105223911941982,0.44568896410730896,,,,56,0,61,False,0.5193601682458342,-0.0015816548737597267
120,139,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.7236201976641685,0.35541859567278866,0.03523531561973625,0.2757542629126238,0.1,0.25,0.02894953413131497,51,0,51,False,0.7235668787375575,-7.368900951354652e-05
120,139,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.7942860401666855,0.36275850201057985,-0.16239543659754396,0.21889395954183236,1000.0,0.1,0.02945472367652286,51,0,51,False,0.7235668787375575,-0.09773686926150504
120,139,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.7197560249205888,0.3466789881585662,0.045511600050645806,0.3127114369441144,100.0,0.25,0.03304933468647472,51,0,51,False,0.7235668787375575,0.005266760998814313
120,139,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.8256315664338065,0.39803155235481635,-0.2559507651368549,0.15252004603361144,0.1,0.25,0.12085249493768813,51,0,51,False,0.7235668787375575,-0.1410577110360914
120,139,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.7467448130921436,0.35330007954007575,-0.027411603130083506,0.18924522694780296,,,,51,0,51,False,0.7235668787375575,-0.03203288463814943
120,139,scalar_optical_residual,full_scaffold_separated_evaluation,451,0.5994508376428325,0.329306343690412,0.05998108946928349,0.4407574454078592,0.1,0.25,0.02894953413131497,51,0,51,False,0.5990649057917853,-0.0006442237682694771
120,139,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,451,0.6542307259375075,0.3392609572803991,-0.11967329856341724,0.42381173330099625,1000.0,0.1,0.02945472367652286,51,0,51,False,0.5990649057917853,-0.09208654957480687
120,139,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,451,0.5949890481555397,0.32576214509437235,0.07392237496204623,0.4632342853067547,100.0,0.25,0.03304933468647472,51,0,51,False,0.5990649057917853,0.006803699560498471
120,139,state_blind_pretrained_residual,full_scaffold_separated_evaluation,451,0.6705155620646062,0.3684654707694034,-0.1761079116140758,0.40017396621788665,0.1,0.25,0.12085249493768813,51,0,51,False,0.5990649057917853,-0.11927030874623577
120,139,target_only_direct_regression,full_scaffold_separated_evaluation,451,0.5993194447081353,0.3088577874850322,0.060393127619408404,0.41989519866351,,,,51,0,51,False,0.5990649057917853,-0.0004248937200110932
120,140,scalar_optical_residual,dynamic_hard_ood_40pct,180,0.5918214454915512,0.2790487202300167,0.014838983102920533,0.15749617808269856,1000.0,1.0,0.01910909850495291,54,0,63,False,0.592837655065918,0.0017141447842981118
120,140,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,180,0.6643532375264132,0.34721706445471917,-0.2414348505274102,0.21368953053560844,1.0,0.5,0.13907957160172352,54,0,63,False,0.592837655065918,-0.12063265861974186
120,140,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,180,0.6003923987859185,0.2888758464986011,-0.013902495773077339,0.25399736988319305,100.0,1.0,0.07525921094659102,54,0,63,False,0.592837655065918,-0.01274336010110646
120,140,state_blind_pretrained_residual,dynamic_hard_ood_40pct,180,0.6348849254121328,0.3468870329668901,-0.13374622067239628,0.20761954060046295,1.0,0.5,0.14574348320876346,54,0,63,False,0.592837655065918,-0.07092543799624121
120,140,target_only_direct_regression,dynamic_hard_ood_40pct,180,0.6048507209053015,0.2760266157279211,-0.029016235051906536,0.07830319240934562,,,,54,0,63,False,0.592837655065918,-0.02026366870715677
120,140,scalar_optical_residual,full_scaffold_separated_evaluation,448,0.6110440163800139,0.33143178059840533,0.06265135482522566,0.3736053014817612,1000.0,1.0,0.01910909850495291,54,0,63,False,0.6129566939700863,0.0031204122720058787
120,140,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,448,0.6547983008977083,0.3909195025250086,-0.07639396050649427,0.3550558517201185,1.0,0.5,0.13907957160172352,54,0,63,False,0.6129566939700863,-0.06826192998499812
120,140,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,448,0.6042048536077308,0.33920350850435355,0.08351664028454275,0.3944562249640063,100.0,1.0,0.07525921094659102,54,0,63,False,0.6129566939700863,0.014278072902133367
120,140,state_blind_pretrained_residual,full_scaffold_separated_evaluation,448,0.6339523180687137,0.39011510045733416,-0.00894932261707071,0.36070366514656427,1.0,0.5,0.14574348320876346,54,0,63,False,0.6129566939700863,-0.03425303011643421
120,140,target_only_direct_regression,full_scaffold_separated_evaluation,448,0.6251521391005013,0.3253114790212827,0.018867622295734576,0.3035199376483643,,,,54,0,63,False,0.6129566939700863,-0.019896095842310994
120,141,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.6207258568829214,0.27216092735540354,0.167945748133578,0.4845770364669493,100.0,0.1,0.0036262130607984007,47,0,58,False,0.6214003782374701,0.0010854859092006165
120,141,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.6223498400822988,0.27585721477584546,0.16358630438045352,0.4549395954215582,1000.0,1.0,0.04323294380619391,47,0,58,False,0.6214003782374701,-0.0015279389554311664
120,141,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.6243280459669085,0.2755620975499029,0.15826059190325203,0.45289587270850756,1000.0,0.75,0.03343707012534797,47,0,58,False,0.6214003782374701,-0.004711403198276786
120,141,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.6210238373894662,0.2716212769403975,0.16714669826081585,0.4756706604919847,1000.0,0.1,0.003947787151542901,47,0,58,False,0.6214003782374701,0.0006059552925794548
120,141,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.6360302602242259,0.27930231501290337,0.12641025400219208,0.4718591967350915,,,,47,0,58,False,0.6214003782374701,-0.023543406954871535
