canonical_smiles,solid_real__absorption_nm__mean,solid_real__absorption_nm__std,solid_real__emission_nm__mean,solid_real__emission_nm__std,solid_real__quantum_yield__mean,solid_real__quantum_yield__std,solid_shuffled__absorption_nm__mean,solid_shuffled__absorption_nm__std,solid_shuffled__emission_nm__mean,solid_shuffled__emission_nm__std,solid_shuffled__quantum_yield__mean,solid_shuffled__quantum_yield__std,global_state_blind__absorption_nm__mean,global_state_blind__absorption_nm__std,global_state_blind__emission_nm__mean,global_state_blind__emission_nm__std,global_state_blind__quantum_yield__mean,global_state_blind__quantum_yield__std
CCCCCCc1cc(-c2c3sc4cc(-c5c(F)c(F)cc6nsnc56)sc4c3c(-c3cc(CCCCCC)c(CC(CC)CCCC)s3)c3sc4ccsc4c23)sc1CC(CC)CCCC,528.275,28.521759,680.9813,24.36998,-0.09134676,0.038421635,358.70114,33.305645,477.7704,15.288191,0.40487027,0.20150608,501.55255,13.085206,614.0112,20.40496,0.22695,0.04559824
CCCCCCc1cc(-c2cc3c(-c4cc(CC(CC)CCCC)c(CCCCCC)s4)c4sc(-c5cc(CCCCCC)c(-c6cc(CCCCCC)c(-c7ccc(/C=C8/SC(=S)N(CCCCCC)C8=O)s7)s6)s5)cc4c(-c4cc(CC(CC)CCCC)c(CCCCCC)s4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3/SC(=S)N(CCCCCC)C3=O)s2)s1,487.71616,14.832499,662.2742,5.1783338,0.008861485,0.02782435,368.6095,25.208523,500.90198,54.660213,0.43810257,0.091267146,516.8241,9.405241,618.9382,14.264627,0.08320536,0.019669171
CCCCCCc1cc(-c2cc3c(-c4cc(Cl)c(CC(CC)CCCC)s4)c4sc(-c5cc(CCCCCC)c(-c6cc(CCCCCC)c(-c7ccc(/C=C8/SC(=S)N(CCCCCC)C8=O)s7)s6)s5)cc4c(-c4cc(Cl)c(CC(CC)CCCC)s4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3\SC(=S)N(CC(CC)CCCC)C3=O)s2)s1,485.62677,15.719502,645.78723,7.698534,0.031356767,0.02539147,376.08398,38.390812,513.9057,54.512146,0.4635118,0.1240011,522.20374,8.47832,616.764,10.75705,0.07500994,0.009902934
CCCCCCc1cc(-c2cc3c(-c4cc(F)c(SCC(CC)CCCC)s4)c4sc(-c5cc(CCCCCC)c(-c6cc(CCCCCC)c(-c7ccc(/C=C8/SC(=S)N(CC(CC)CCCC)C8=O)s7)s6)s5)cc4c(-c4cc(F)c(SCC(CC)CCCC)s4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3/SC(=S)N(CC(CC)CCCC)C3=O)s2)s1,490.1819,16.091888,657.2332,7.227293,0.0073395045,0.02666258,370.31503,43.68889,509.7133,35.57603,0.47838593,0.11130432,523.8132,12.4287815,617.3836,18.393541,0.039018594,0.024481108
CCCCCCc1cc(-c2cc3c(-c4cc(F)c(SCC(CCCC)CCCCCC)s4)c4sc5cc(-c6cc(CCCCCC)c(-c7cc(CCCCCC)c(-c8ccc(/C=C9\SC(=S)N(CCCCCC)C9=O)s8)s7)s6)sc5c4c(-c4cc(F)c(SCC(CCCC)CCCCCC)s4)c3o2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3\SC(=S)N(CCCCCC)C3=O)s2)s1,503.1353,19.096891,670.71106,8.509905,0.02694038,0.020783674,381.58813,33.842773,499.15518,53.036396,0.44199467,0.13778779,521.453,13.621987,622.33826,22.282156,0.07496846,0.031441238
CCCCCCc1cc(-c2cc3c(-c4cc(F)c(SCC(CCCC)CCCCCC)s4)c4sc5cc(-c6cc(CCCCCC)c(-c7cc(CCCCCC)c(-c8ccc(/C=C9\SC(=S)N(CCCCCC)C9=O)s8)s7)s6)sc5c4c(-c4cc(F)c(SCC(CCCC)CCCCCC)s4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3\SC(=S)N(CCCCCC)C3=O)s2)s1,506.56503,20.203989,681.4923,8.447193,0.006137988,0.02600968,381.48404,33.356926,496.97098,54.345516,0.45457256,0.1311874,517.2776,12.344016,621.7957,21.399141,0.06822197,0.023530247
CCCCCCc1cc(-c2cc3c(-c4ccc(SCC(CC)CCCC)cc4)c4sc(-c5cc(CCCCCC)c(-c6cc(CCCCCC)c(-c7ccc(/C=C8/SC(=S)N(CCCC)C8=O)s7)s6)s5)cc4c(-c4ccc(SCC(CC)CCCC)cc4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3/SC(=S)N(CCCC)C3=O)s2)s1,494.1879,15.676733,665.9241,9.420073,0.039617963,0.032016143,373.91882,31.39243,507.16943,46.044266,0.4282194,0.089399174,519.25745,19.375132,616.22754,20.790117,0.0909013,0.017023204
CCCCCCc1cc(-c2cc3c(cc(-c4cc(CCCCCC)c(C#Cc5ccc6c7c(cccc57)C(=O)N(c5ccc7c(c5)C(CCCC)(CCCC)c5ccccc5-7)C6=O)s4)c4nsnc43)c3nsnc23)sc1C#Cc1ccc2c3c(cccc13)C(=O)N(c1ccc3c(c1)C(CCCC)(CCCC)c1ccccc1-3)C2=O,501.0686,10.826869,660.8356,11.8471985,0.049242042,0.03193858,365.2935,31.952501,489.06607,22.213366,0.30657127,0.09965731,501.71304,8.643742,594.1817,13.251931,0.23451607,0.053553905
CCCCCCc1cc(-c2cc3c(cc(-c4cc(CCCCCC)c(C#Cc5ccc6c7c(cccc57)C(=O)N(c5ccc7c(c5)C(CCCCCC)(CCCCCC)C5C=CC=CC75)C6=O)s4)c4nsnc43)c3nsnc23)sc1C#Cc1ccc2c3c(cccc13)C(=O)N(c1ccc3c(c1)C(CCCCCC)(CCCCCC)C1C=CC=CC31)C2=O,522.1891,12.481532,678.84314,13.308172,0.0075380476,0.02896441,374.58984,32.081665,507.01987,6.7153296,0.3983231,0.025901299,503.72574,12.063181,595.0349,18.612705,0.2890507,0.05983768
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)s3)c3nsnc23)sc1/C=C/c1csc(-c2cc3c(OCC(CC)CCCC)c4sccc4c(OCC(CC)CCCC)c3s2)c1,485.22867,14.900756,672.2324,18.34528,0.085561946,0.030734058,373.18643,15.074473,489.34207,17.006222,0.37050354,0.15211882,520.0618,9.108939,651.8718,13.890232,0.18950029,0.05793904
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(/C=C/c4csc(-c5cc6c(OCC(CC)CCCC)c7sccc7c(OCC(CC)CCCC)c6s5)c4)s3)c3nsnc23)sc1C=C1C(=O)c2ccccc2C1=O,502.92358,19.24837,678.59045,17.494083,0.025797093,0.033429597,363.46997,34.027462,498.402,21.947235,0.3842533,0.13507491,542.1755,9.606212,655.1841,5.0745444,0.14108844,0.062092286
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(C#Cc4ccc5c6c(cccc46)C(=O)N(c4ccc6c(c4)C(CCCC)(CCCC)c4ccccc4-6)C5=O)s3)c3nsnc23)sc1C#Cc1ccc2c3c(cccc13)C(=O)N(c1ccc3c(c1)C(CCCC)(CCCC)c1ccccc1-3)C2=O,470.4815,12.604293,626.02026,5.4393897,0.1189206,0.03383002,365.76035,23.9884,505.2465,18.221277,0.29162607,0.10504417,480.35663,9.12311,573.49884,8.109031,0.22841975,0.035611104
CCCCCCc1cc(-c2ccc(-c3sc(-c4cccs4)c4c3C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C4=O)s2)sc1-c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sccc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,504.15024,21.72352,645.6439,15.759345,-0.03746354,0.03757414,370.10153,31.14136,533.0696,32.860256,0.44899833,0.14424318,500.18912,10.527423,598.97424,19.41847,0.07851845,0.0688644
CCCCCCc1cc(-c2ccc(-c3sc(-c4cccs4)c4c3C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C4=O)s2)sc1-c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sccc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,506.90265,21.412022,650.1027,14.191146,-0.042845286,0.037471347,365.48813,33.422764,526.7661,20.637428,0.4447832,0.1428288,494.28647,10.716981,593.6918,18.393482,0.08452966,0.069789186
CCCCCCc1cc(-c2ccc3c(c2)C2(c4cc(-c5cc(CCCCCC)c(/C=C/C6=C(C#N)C(=C(C#N)C#N)OC6(C)C)s5)ccc4-3)c3cc(-c4cc(CCCCCC)c(/C=C/C5=C(C#N)C(=C(C#N)C#N)OC5(C)C)s4)ccc3-c3ccc(-c4cc(CCCCCC)c(/C=C/C5=C(C#N)C(=C(C#N)C#N)OC5(C)C)s4)cc32)sc1/C=C/C1=C(C#N)C(=C(C#N)C#N)OC1(C)C,487.0233,7.373515,631.7157,15.8662405,0.12490833,0.05245214,386.3977,32.990646,551.82153,32.013817,0.34109762,0.13911071,606.59393,16.63264,689.3721,29.177273,0.17386785,0.06957208
CCCCCCc1cc(-c2ccc3c(c2)C2(c4cc(-c5cc(CCCCCC)c(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)ccc4-3)c3cc(-c4cc(CCCCCC)c(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)ccc3-c3ccc(-c4cc(CCCCCC)c(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)cc32)sc1/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N,499.71426,11.023881,651.6212,15.880045,0.09160335,0.06196936,374.30237,16.346365,536.5538,56.546307,0.22569741,0.22633684,578.51306,9.196945,665.74457,15.847013,0.1565663,0.08624293
CCCCCCc1cc(/C=C2/C(=O)c3csc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)c3C2=O)sc1CCCCCC,503.95135,14.424431,643.27484,7.56026,-0.009780282,0.031039014,368.4851,23.318043,512.9225,20.709225,0.42072368,0.10700631,524.62714,17.780958,620.513,23.91584,0.11685493,0.04609013
CCCCCCc1cc(/C=C2/C(=O)c3csc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)sc1CCCCCC,511.21802,18.097282,665.4359,7.2117934,-0.02343933,0.028322438,368.41983,16.999222,510.65698,39.134758,0.41708434,0.11010874,525.42334,15.668812,628.52814,24.112127,0.12758394,0.03820076
CCCCCCc1cc(/C=C2\SC(=S)N(CC(CC)CCCC)C2=O)sc1-c1cc2sc(-c3cc4c(-c5cc(Cl)c(SCC(CC)CCCC)s5)c5sc(-c6sc7cc(-c8sc(/C=C9\SC(=S)N(CC(CC)CCCC)C9=O)cc8CCCCCC)sc7c6CCCCCC)cc5c(-c5cc(Cl)c(SCC(CC)CCCC)s5)c4s3)c(CCCCCC)c2s1,500.34808,20.06257,655.83356,12.608612,0.0037434131,0.027145594,374.36487,39.41502,510.02115,48.88098,0.4857296,0.14132996,527.0397,25.088654,617.541,28.332027,0.05444833,0.037519228
CCCCCCc1cc(C)sc1C,316.71796,21.927898,380.98904,33.10744,0.2517052,0.06341142,359.2811,36.0158,504.9955,50.71438,0.33046728,0.12877743,268.27914,19.423382,345.71143,18.870129,0.18416171,0.05067391
CCCCCCc1cc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cs1,508.45035,3.8849711,648.98566,17.185814,-0.053256977,0.04809652,378.83072,21.646873,518.18243,24.053923,0.26881638,0.13889308,554.8179,29.931446,640.50354,32.33078,0.06544097,0.07001881
CCCCCCc1cc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cs1,507.91406,5.498076,649.76843,17.96587,-0.045266785,0.049637754,378.23434,18.4326,510.16928,35.20873,0.25227705,0.13533881,551.7358,28.901388,639.59924,32.95132,0.054193355,0.070017196
CCCCCCc1cc(C2=C3C(=O)N(CC(CC)CCCC)C(c4cc(CC(CC)CCCC)cs4)=C3C(=O)N2CC(CC)CCCC)sc1-c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sccc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,472.28622,11.805584,612.00903,14.428795,-0.038351737,0.019587642,373.6516,31.513124,549.63654,15.39356,0.52529424,0.08009831,543.9079,11.7617,619.4215,17.071423,0.2588618,0.0721869
CCCCCCc1cc(C2=C3C(=O)N(CC(CC)CCCC)C(c4cc(CCCCCC)c(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(-c8sc(C9=C%10C(=O)N(CC(CC)CCCC)C(c%11cc(CC(CC)CCCC)cs%11)=C%10C(=O)N9CC(CC)CCCC)cc8CCCCCC)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)=C3C(=O)N2CC(CC)CCCC)sc1-c1ccc(-c2cc(OCC(CC)CCCC)c(-c3cccs3)cc2OCC(CC)CCCC)s1,482.31085,15.330608,628.9806,18.308477,-0.03806736,0.019239688,374.39926,32.25498,546.13336,8.607043,0.5086458,0.101272754,577.1625,11.659518,650.2625,16.227531,0.24232087,0.075354025
CCCCCCc1cc2c3ccsc3c3cc4c(cc3c2s1)c1cc2c(cc1n4CC(CC)CCCC)c1sc(-c3cccc4nc(-c5cccc(OCC(CC)CCCC)c5)c(-c5cccc(OCC(CC)CCCC)c5)nc34)cc1c1cc(CCCCCC)sc12,456.59375,7.651087,562.8565,18.660114,-0.045701742,0.027411453,370.39038,9.803208,516.8703,17.654093,0.29075935,0.13782732,480.34824,16.819576,532.2325,24.166645,0.1748743,0.071716
CCCCCCc1ccc(-c2c(-c3ccc(-c4ccc5c6c(cccc46)C(=O)N(CC(CC)CCCC)C5=O)s3)sc3c(-c4ccc(CCCCCC)s4)c(-c4ccc(-c5ccc6c7c(cccc57)C(=O)N(CC(CC)CCCC)C6=O)s4)sc23)s1,483.73926,19.518143,622.3083,14.355064,0.06546587,0.037121274,382.11234,40.302383,530.8205,37.31257,0.33962432,0.049201585,506.87665,14.69853,633.8916,25.540382,0.12064755,0.051881835
CCCCCCc1ccc(-c2c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CCCCCC)s8)c(/C=C8\C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCCC)CCCCCC)c5c4n(CC(CCCC)CCCCCC)c32)s1,571.7046,16.21813,720.2085,25.823816,-0.10999079,0.062254094,377.05594,43.76166,503.93933,15.354484,0.32876793,0.15815234,604.72046,12.525015,684.5078,13.306312,0.16747518,0.037086688
CCCCCCc1ccc(-c2c3cc(-c4sc(-c5ccc(-c6cc(CC(CC)CCCC)cs6)c6nsnc56)cc4CC(CC)CCCC)oc3c(-c3ccc(CCCCCC)o3)c3ccoc23)o1,450.89517,15.429712,612.25024,18.426003,0.12010429,0.051370796,355.8246,26.829243,499.49524,1.0702757,0.35546294,0.24807371,512.4453,15.438398,639.62305,11.701209,0.3077895,0.03416369
CCCCCCc1ccc(-c2c3cc(-c4sc(-c5ccc(-c6cc(CC(CC)CCCC)cs6)c6nsnc56)cc4CC(CC)CCCC)oc3c(-c3ccc(CCCCCC)s3)c3ccoc23)s1,460.7541,14.965644,636.20447,14.824246,0.0552185,0.03808088,355.9042,24.34679,496.30176,17.27412,0.40191928,0.23080924,504.3082,9.014904,627.0967,10.182431,0.29406795,0.027819894
CCCCCCc1ccc(-c2c3cc(-c4sc(-c5ccc(-c6cc(CC(CC)CCCC)cs6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CCCCCC)o3)c3ccsc23)o1,454.56598,15.619381,638.5245,13.276945,0.052851796,0.039462056,355.61404,22.87838,490.84436,16.247095,0.39848056,0.23039404,507.41074,19.492237,642.5568,18.716946,0.26073685,0.0364568
CCCCCCc1ccc(-c2c3cc(-c4sc(-c5ccc(-c6cc(CC(CC)CCCC)cs6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CCCCCC)s3)c3ccsc23)s1,465.7021,16.567291,659.0862,11.70208,0.0018703758,0.030760892,356.4315,20.353638,488.6581,30.708775,0.44329,0.2074677,499.97272,9.040946,629.0018,13.785468,0.24480644,0.042523164
CCCCCCc1ccc(-c2c3ccsc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(-c4c(F)cc(-c5cc6c(-c7cc(CCCCCC)c(CC(CC)CCCC)s7)c7sc(-c8cc(F)cc9nsnc89)cc7c(-c7cc(CC(CC)CCCC)c(CC(CC)CCCC)s7)c6s5)c5nsnc45)sc23)s1,490.94653,22.210636,666.6593,16.93637,-0.040382404,0.03531785,351.8472,31.218475,482.16418,18.569895,0.4537567,0.21091644,529.9418,7.157519,658.82837,21.467472,0.18406743,0.024633534
CCCCCCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CCCCCC)s8)s7)c7nsnc67)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)s2)s1,476.31354,15.514452,674.49475,10.105215,-0.004002976,0.04217614,364.7401,42.442566,474.98154,6.973786,0.4886817,0.2554448,549.4662,10.90386,662.9286,18.503727,0.23109634,0.051983956
CCCCCCc1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(-c7ccc(-c8ccc(-c9ccc(CCCCCC)s9)s8)s7)cc7c6c4C(=O)N(CC(CC)CCCC)C7=O)C(=O)N(CC(CC)CCCC)C5=O)s3)s2)s1,507.89972,25.943275,644.1414,14.528404,0.03174,0.038797285,386.5289,33.950394,535.13934,29.830034,0.35792673,0.12153626,531.1291,20.213594,624.2418,10.534661,0.11218736,0.052253928
CCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCC)s5)s4)c4n[se]nc34)s2)s1,450.06744,13.820209,639.94934,8.844204,0.0598569,0.036595836,374.36874,11.558717,490.6383,26.910124,0.3915459,0.19116352,491.60904,13.685221,615.80927,21.820354,0.3151744,0.048520163
CCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4n[se]nc34)s2)s1,462.29633,17.373436,653.3499,14.373556,0.26210088,0.03945071,419.34683,5.6124353,489.98633,19.636469,0.3285972,0.022989502,482.75732,12.911808,627.9402,8.180459,0.33625373,0.03237288
CCCCCCc1ccc(-c2ccc(-c3cnc(-c4cc5c(s4)-c4sc(-c6ncc(-c7ccc(-c8ccc(CCCCCC)s8)s7)c7nsnc67)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)s2)s1,480.07672,17.276117,677.79443,11.922189,-0.017557483,0.02970829,364.27332,42.071762,470.90958,2.2712517,0.5125451,0.26499712,575.28064,8.60998,684.39777,21.637436,0.22550245,0.09738806
CCCCCCc1ccc(-c2ccc(CCCCCC)s2)s1,373.53784,7.555872,514.115,15.500981,0.08188656,0.050683144,387.92252,44.15015,504.72165,45.766098,0.3857192,0.071351744,337.30524,7.3526835,425.36816,11.044865,0.09458418,0.06835488
CCCCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCCCC)cc3)c2)cc1,370.23132,16.721842,470.54266,8.478465,0.25196356,0.042875316,409.9233,76.76874,516.46515,46.459694,0.38705823,0.05939487,319.79645,15.297866,401.0291,14.264794,0.22251388,0.0579392
CCCCCCc1ccc(-c2nc(-c3nc(-c4ccc(CCCCCC)s4)c(-c4cc(CCCCCC)c(-c5ccc(-c6cc7c(OCC(CC)CCCC)c8sccc8c(OCC(CC)CCCC)c7s6)s5)s4)s3)sc2-c2cc(CCCCCC)c(-c3cccs3)s2)s1,479.35703,18.765871,660.05237,15.669541,-0.0141250435,0.039153494,367.77975,30.770847,500.8927,56.865875,0.40096554,0.17941512,471.373,10.79126,576.7472,24.80307,0.11610745,0.08210695
CCCCCCc1ccc(-c2nc3c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c3nc2-c2ccc(CCCCCC)cc2)cc1,510.4981,22.468029,636.36017,21.455198,0.042984955,0.035047844,377.59793,28.692669,558.86426,26.557098,0.4003646,0.10598357,591.4712,12.3972645,663.1407,9.752959,0.10171232,0.033620074
CCCCCCc1ccc(-c2nc3c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)ccc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7\C6=C(\C)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c3nc2-c2ccc(CCCCCC)cc2)cc1,495.5857,17.728373,624.5783,19.035048,0.039830983,0.028463727,374.54565,21.97604,559.19574,22.52017,0.4285386,0.058009475,582.59705,11.4598255,651.47235,8.464448,0.115326725,0.05114692
CCCCCCc1ccc(-c2nc3c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)ccc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7\C6=C(\C)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c3nc2-c2ccc(CCCCCC)cc2)cc1,500.80753,16.049944,632.7429,19.304306,0.037389215,0.028964527,371.3756,23.126402,553.68024,42.30581,0.4134208,0.05430515,572.01404,11.216588,643.2765,6.45766,0.13632923,0.03930198
CCCCCCc1ccc(-c2nc3c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c3nc2-c2ccc(CCCCCC)cc2)cc1,512.0763,19.613276,649.98065,19.334417,0.032705303,0.0281027,372.94778,21.447931,544.8885,29.508772,0.39959764,0.07791879,581.7696,10.796683,660.2864,9.184436,0.116064236,0.040243242
CCCCCCc1ccc(-c2nc3c(-c4cccs4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2ccc(CCCCCC)s2)s1,473.95013,22.152206,625.1234,14.9249525,0.053553283,0.046723723,371.84546,31.201565,511.21548,40.24788,0.36269137,0.13424666,521.5294,12.774287,660.84045,25.774902,0.06369118,0.08312412
CCCCCCc1ccc(-c2nc3cc(F)c(F)c(-c4cccs4)c3nc2-c2ccc(CCCCCC)s2)s1,450.8089,13.499697,593.2234,13.479911,0.10797441,0.027921306,379.3846,44.592796,511.22537,58.670258,0.30637357,0.09226785,471.1999,22.261171,616.7938,21.030174,0.024584774,0.05982342
CCCCCCc1ccc(-c2nc3cc(F)cc(-c4cccs4)c3nc2-c2ccc(CCCCCC)s2)s1,451.01886,12.364492,596.1919,13.633611,0.07135498,0.025245141,375.76596,41.377365,509.56946,47.079952,0.3566979,0.0594279,472.10938,21.843058,611.0521,20.477976,0.035875324,0.04240859
CCCCCCc1ccc(-c2nc3cccc(-c4cccs4)c3nc2-c2ccc(CCCCCC)s2)s1,443.43082,10.974418,588.582,13.611507,0.08483856,0.03998964,379.5127,32.403027,498.76868,55.36352,0.35303447,0.08277939,456.94864,22.963123,610.5327,19.179081,0.020642668,0.046433333
CCCCCCc1ccc(-n2c3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc3c3sc4c(c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc3c(cc2-4)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc2-3)cc1,509.7187,10.45776,649.6353,11.967638,0.07934739,0.0353448,383.9769,38.991226,532.50195,37.27084,0.23922022,0.09930874,558.1325,25.67951,648.1149,18.26423,0.12494395,0.048216186
CCCCCCc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4cc(-c5cc6c(s5)-c5sccc5[SiH]6C(CC(CC)CCCC)CC(CC)CCCC)sc4-c4cc5c(s4)-c4sc(-c6ccc(C7=C8C(=O)N(CCCC)C(c9cccs9)=C8C(=O)N7CCCC)s6)cc4[SiH]5C(CC(CC)CCCC)CC(CC)CCCC)s3)s2)s1,496.4166,13.983547,644.17035,14.7286825,-0.019225538,0.029635577,379.2828,39.356956,569.76605,17.285078,0.5504058,0.033033025,575.75165,17.215307,640.8959,20.611307,0.15698138,0.06602908
CCCCCCc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccsc4-c4ccc(-c5cc(CCCCCC)c(-c6cccs6)s5)s4)s3)s2)s1,487.3968,10.285754,632.2452,21.154753,0.058097612,0.033260863,383.9087,22.96407,556.9985,79.29773,0.37262663,0.14773428,468.10532,19.764902,571.46814,12.919862,0.14739501,0.050478183
CCCCCCc1ccc(/C=C2/C(=O)c3csc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)c3C2=O)s1,508.9315,16.069931,637.17804,9.365549,-0.0057579665,0.03853333,370.65616,34.884445,513.78925,20.480442,0.4105654,0.12275284,531.1112,19.444633,626.8491,28.192438,0.12671846,0.052741107
CCCCCCc1ccc(/C=C2/C(=O)c3csc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)s1,517.76587,21.142967,662.96936,10.658421,-0.019072592,0.038209137,371.41458,27.976706,512.8672,40.20393,0.40458986,0.12601951,532.4328,15.818339,636.38605,27.122206,0.13644937,0.039795235
CCCCCCc1ccc(C2(c3ccc(CCCCCC)[se]3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)[se]2)(c2ccc(CCCCCC)[se]2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)[se]1,529.81287,9.581689,675.328,19.78035,-0.12159958,0.05519235,378.2496,26.77941,505.44064,31.353094,0.21688032,0.1597301,562.6924,42.901844,638.0946,46.932953,0.027812406,0.05536519
