repeat,requested_budget,budget,learner,scope,source,baseline_rmse,rmse,relative_rmse_reduction,r2,mae,spearman,n
1,30,30,random-forest-sensitivity,all,alloy_control,2.9706989354425546,3.0181474446416567,-0.015972170263707182,0.22444559032761102,2.0253262132947083,0.4999763325373505,110
0,30,30,random-forest-sensitivity,hard_ood_fixed,alloy_control,4.102074381743894,4.122063560459086,-0.004872943992471899,-0.02795906268314563,3.365688179537351,0.24656469689338661,44
1,30,30,random-forest-sensitivity,hard_ood_fixed,alloy_control,3.9478205720054427,3.9237908280320566,0.006086837923634225,0.06855300314448054,2.948542157534541,0.2995800937670437,44
0,30,30,random-forest-sensitivity,ood_q1,alloy_control,1.8199447053538904,1.5862053371513172,0.12843212627007936,-2.612209706392802,1.226028505835378,-0.07588003423007592,28
1,30,30,random-forest-sensitivity,ood_q1,alloy_control,0.9690368090620408,1.0042504080430168,-0.03633876303941463,-0.4439773780316931,0.6212643128982137,0.2895277234520319,28
0,30,30,random-forest-sensitivity,ood_q2,alloy_control,3.500041648169031,3.6401173049012754,-0.0400211399785834,-0.693800973956024,2.5424239103852035,0.029914529914529916,27
1,30,30,random-forest-sensitivity,ood_q2,alloy_control,2.504617038545581,2.7107762206988726,-0.08231165842144361,-0.19715753678843018,1.883046978729962,0.3223935314618282,27
0,30,30,random-forest-sensitivity,ood_q3,alloy_control,5.173958070348165,5.031171387025085,0.02759718601922717,-0.2439365530450408,4.05741196697569,0.25344779715573956,28
1,30,30,random-forest-sensitivity,ood_q3,alloy_control,4.170398285322031,4.179902553060946,-0.002278983226222103,0.16487331795031623,3.053435609985127,0.43494285835492064,28
0,30,30,random-forest-sensitivity,ood_q4,alloy_control,3.694804033914893,3.9218885370772103,-0.06146049995558382,-0.7002142303905863,3.2605635985522303,-0.13404580152671758,27
1,30,30,random-forest-sensitivity,ood_q4,alloy_control,3.2665915236001815,3.2555725032551197,0.003373247088119988,-0.14650038466929205,2.557482118369459,0.2583600579821581,27
