scope,seed,score,initial_source_spearman,source_weight,first_hit_rank,first_hit_fraction,top10_recall_top5,top10_enrichment,score_outcome_spearman,ensemble_spread_absolute_error_spearman,ensemble_spread_outcome_spearman,target_mean_outcome_spearman,mean_absolute_error
official_test,15,ucb_beta_2,-0.13910528865366062,,66.0,0.6,0.0,0.0,-0.08844605032444777,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,ensemble_spread_only,-0.13910528865366062,,78.0,0.7090909090909091,0.0,0.0,-0.14403993746052038,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,composition_novelty_only,-0.13910528865366062,,11.0,0.1,0.16666666666666666,1.6666666666666665,-0.4451563970083312,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,thermoelectric_prior_high,-0.13910528865366062,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,thermoelectric_prior_low,-0.13910528865366062,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,equal_positive_rank_fusion,-0.13910528865366062,,7.0,0.06363636363636363,0.3333333333333333,3.333333333333333,0.16265053540802415,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,credibility_weighted_signed_rank_fusion,-0.13910528865366062,-0.13910528865366062,18.0,0.16363636363636364,0.0,0.0,0.03742633164168589,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
official_test,15,target_mean_novelty_rank_fusion,-0.13910528865366062,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,-0.11783181122613029,0.5468260056856923,-0.14403993746052038,0.07979219978793549,3.634541290356128
hard_ood_40pct,15,target_mean,-0.13910528865366062,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.27466905881442777,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,ucb_beta_0.25,-0.13910528865366062,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.2687379017603373,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,ucb_beta_0.5,-0.13910528865366062,,9.0,0.20454545454545456,0.0,0.0,0.21825245778801963,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,ucb_beta_1,-0.13910528865366062,,17.0,0.38636363636363635,0.0,0.0,0.1266019594998121,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,ucb_beta_2,-0.13910528865366062,,30.0,0.6818181818181818,0.0,0.0,-0.017440426099527933,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,ensemble_spread_only,-0.13910528865366062,,40.0,0.9090909090909091,0.0,0.0,-0.32120039808401857,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,composition_novelty_only,-0.13910528865366062,,7.0,0.1590909090909091,0.0,0.0,-0.36909535987624453,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,thermoelectric_prior_high,-0.13910528865366062,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,thermoelectric_prior_low,-0.13910528865366062,,22.0,0.5,0.0,0.0,-0.6674668462326426,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,equal_positive_rank_fusion,-0.13910528865366062,,6.0,0.13636363636363635,0.0,0.0,0.6131960012708402,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,credibility_weighted_signed_rank_fusion,-0.13910528865366062,-0.13910528865366062,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.20498902508783456,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
hard_ood_40pct,15,target_mean_novelty_rank_fusion,-0.13910528865366062,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.07358393546991156,0.05119888438166817,-0.32120039808401857,0.27466905881442777,3.0326995504394274
official_test,16,target_mean,0.5818222307668275,,53.0,0.4818181818181818,0.0,0.0,0.20820996011778758,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,ucb_beta_0.25,0.5818222307668275,,57.0,0.5181818181818182,0.0,0.0,0.19942855485937558,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,ucb_beta_0.5,0.5818222307668275,,60.0,0.5454545454545454,0.0,0.0,0.1899435547266378,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,ucb_beta_1,0.5818222307668275,,57.0,0.5181818181818182,0.0,0.0,-0.013918549885700817,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,ucb_beta_2,0.5818222307668275,,6.0,0.05454545454545454,0.16666666666666666,1.6666666666666665,-0.26945428574900326,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,ensemble_spread_only,0.5818222307668275,,4.0,0.03636363636363636,0.16666666666666666,1.6666666666666665,-0.32000938155873115,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,composition_novelty_only,0.5818222307668275,,16.0,0.14545454545454545,0.0,0.0,-0.332711829154875,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,thermoelectric_prior_high,0.5818222307668275,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,thermoelectric_prior_low,0.5818222307668275,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,equal_positive_rank_fusion,0.5818222307668275,,10.0,0.09090909090909091,0.16666666666666666,1.6666666666666665,0.23583259534446946,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,credibility_weighted_signed_rank_fusion,0.5818222307668275,0.5,26.0,0.23636363636363636,0.0,0.0,0.28202289658096996,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
official_test,16,target_mean_novelty_rank_fusion,0.5818222307668275,,55.0,0.5,0.0,0.0,0.05651996510930844,0.6322183422050237,-0.32000938155873115,0.20820996011778758,2.2097965510501623
hard_ood_40pct,16,target_mean,0.5818222307668275,,14.0,0.3181818181818182,0.0,0.0,0.20502313764601945,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,ucb_beta_0.25,0.5818222307668275,,16.0,0.36363636363636365,0.0,0.0,0.19506164129588546,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,ucb_beta_0.5,0.5818222307668275,,19.0,0.4318181818181818,0.0,0.0,0.1435585856983844,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,ucb_beta_1,0.5818222307668275,,25.0,0.5681818181818182,0.0,0.0,0.042883888542775264,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,ucb_beta_2,0.5818222307668275,,26.0,0.5909090909090909,0.0,0.0,-0.12165742351014662,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,ensemble_spread_only,0.5818222307668275,,19.0,0.4318181818181818,0.0,0.0,-0.345049277830172,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,composition_novelty_only,0.5818222307668275,,12.0,0.2727272727272727,0.0,0.0,-0.008114312059982436,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,thermoelectric_prior_high,0.5818222307668275,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,thermoelectric_prior_low,0.5818222307668275,,22.0,0.5,0.0,0.0,-0.6674668462326426,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,equal_positive_rank_fusion,0.5818222307668275,,10.0,0.22727272727272727,0.0,0.0,0.5853333915170591,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,credibility_weighted_signed_rank_fusion,0.5818222307668275,0.5,13.0,0.29545454545454547,0.0,0.0,0.4443662249321516,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
hard_ood_40pct,16,target_mean_novelty_rank_fusion,0.5818222307668275,,22.0,0.5,0.0,0.0,0.18069239135889156,0.5522160818783117,-0.345049277830172,0.20502313764601945,2.9451028417462966
official_test,17,target_mean,0.2742930367028441,,22.0,0.2,0.0,0.0,0.550945895606562,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,ucb_beta_0.25,0.2742930367028441,,23.0,0.20909090909090908,0.0,0.0,0.5316446901514545,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,ucb_beta_0.5,0.2742930367028441,,26.0,0.23636363636363636,0.0,0.0,0.5052752470361099,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,ucb_beta_1,0.2742930367028441,,60.0,0.5454545454545454,0.0,0.0,0.35222331847867705,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,ucb_beta_2,0.2742930367028441,,64.0,0.5818181818181818,0.0,0.0,0.024260699588758164,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,ensemble_spread_only,0.2742930367028441,,61.0,0.5545454545454546,0.0,0.0,-0.5506887867701655,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,composition_novelty_only,0.2742930367028441,,2.0,0.01818181818181818,0.16666666666666666,1.6666666666666665,-0.43893377585752036,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,thermoelectric_prior_high,0.2742930367028441,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,thermoelectric_prior_low,0.2742930367028441,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,equal_positive_rank_fusion,0.2742930367028441,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.4778341249333694,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,credibility_weighted_signed_rank_fusion,0.2742930367028441,0.2742930367028441,15.0,0.13636363636363635,0.0,0.0,0.5527160171259957,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
official_test,17,target_mean_novelty_rank_fusion,0.2742930367028441,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,0.40090727417699873,0.5171925013257694,-0.5506887867701655,0.550945895606562,2.1399865873320705
hard_ood_40pct,17,target_mean,0.2742930367028441,,1.0,0.022727272727272728,0.3333333333333333,2.933333333333333,0.3951393552219803,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,ucb_beta_0.25,0.2742930367028441,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.3747924690600046,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,ucb_beta_0.5,0.2742930367028441,,5.0,0.11363636363636363,0.3333333333333333,2.933333333333333,0.41329612516513226,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,ucb_beta_1,0.2742930367028441,,19.0,0.4318181818181818,0.0,0.0,0.37514571361142773,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,ucb_beta_2,0.2742930367028441,,31.0,0.7045454545454546,0.0,0.0,0.29962202851714975,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,ensemble_spread_only,0.2742930367028441,,38.0,0.8636363636363636,0.0,0.0,-0.2780034619700505,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,composition_novelty_only,0.2742930367028441,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,-0.13145185537171547,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,thermoelectric_prior_high,0.2742930367028441,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,thermoelectric_prior_low,0.2742930367028441,,22.0,0.5,0.0,0.0,-0.6674668462326426,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,equal_positive_rank_fusion,0.2742930367028441,,3.0,0.06818181818181818,0.6666666666666666,5.866666666666666,0.5814013203507543,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,credibility_weighted_signed_rank_fusion,0.2742930367028441,0.2742930367028441,1.0,0.022727272727272728,0.3333333333333333,2.933333333333333,0.482800313132862,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
hard_ood_40pct,17,target_mean_novelty_rank_fusion,0.2742930367028441,,1.0,0.022727272727272728,0.6666666666666666,5.866666666666666,0.2576138375162569,0.35471380572479844,-0.2780034619700505,0.3951393552219803,2.6194408427450178
official_test,18,target_mean,0.364182424916574,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,0.5012378246432525,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,ucb_beta_0.25,0.364182424916574,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,0.48379111380213213,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,ucb_beta_0.5,0.364182424916574,,1.0,0.00909090909090909,0.3333333333333333,3.333333333333333,0.44956507728517575,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,ucb_beta_1,0.364182424916574,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,0.26428903481189686,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,ucb_beta_2,0.364182424916574,,26.0,0.23636363636363636,0.0,0.0,-0.10455400298842567,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,ensemble_spread_only,0.364182424916574,,38.0,0.34545454545454546,0.0,0.0,-0.4834123276272409,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,composition_novelty_only,0.364182424916574,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,-0.35092426888540035,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,thermoelectric_prior_high,0.364182424916574,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,thermoelectric_prior_low,0.364182424916574,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,equal_positive_rank_fusion,0.364182424916574,,1.0,0.00909090909090909,0.3333333333333333,3.333333333333333,0.45270936143600926,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,credibility_weighted_signed_rank_fusion,0.364182424916574,0.364182424916574,1.0,0.00909090909090909,0.3333333333333333,3.333333333333333,0.5527766538970277,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
official_test,18,target_mean_novelty_rank_fusion,0.364182424916574,,1.0,0.00909090909090909,0.16666666666666666,1.6666666666666665,0.3615152752307632,0.48579717778825504,-0.4834123276272409,0.5012378246432525,1.925899170152475
hard_ood_40pct,18,target_mean,0.364182424916574,,30.0,0.6818181818181818,0.0,0.0,0.27809159080878,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,ucb_beta_0.25,0.364182424916574,,32.0,0.7272727272727273,0.0,0.0,0.2421655451941432,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,ucb_beta_0.5,0.364182424916574,,32.0,0.7272727272727273,0.0,0.0,0.25367034958547086,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,ucb_beta_1,0.364182424916574,,34.0,0.7727272727272727,0.0,0.0,0.23468389325867853,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,ucb_beta_2,0.364182424916574,,36.0,0.8181818181818182,0.0,0.0,0.16431401609209131,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,ensemble_spread_only,0.364182424916574,,30.0,0.6818181818181818,0.0,0.0,-0.21873244667929168,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,composition_novelty_only,0.364182424916574,,1.0,0.022727272727272728,0.3333333333333333,2.933333333333333,0.028012016415765457,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,thermoelectric_prior_high,0.364182424916574,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,thermoelectric_prior_low,0.364182424916574,,22.0,0.5,0.0,0.0,-0.6674668462326426,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,equal_positive_rank_fusion,0.364182424916574,,16.0,0.36363636363636365,0.0,0.0,0.6210561979496784,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,credibility_weighted_signed_rank_fusion,0.364182424916574,0.364182424916574,25.0,0.5681818181818182,0.0,0.0,0.43480132890954976,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
hard_ood_40pct,18,target_mean_novelty_rank_fusion,0.364182424916574,,24.0,0.5454545454545454,0.0,0.0,0.22549238193381432,0.18328575875517236,-0.21873244667929168,0.27809159080878,2.7570039358994682
official_test,19,target_mean,-0.2569011830769489,,73.0,0.6636363636363637,0.0,0.0,0.2927985833652717,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,ucb_beta_0.25,-0.2569011830769489,,80.0,0.7272727272727273,0.0,0.0,0.29004320337318545,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,ucb_beta_0.5,-0.2569011830769489,,84.0,0.7636363636363637,0.0,0.0,0.2794275495247877,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,ucb_beta_1,-0.2569011830769489,,83.0,0.7545454545454545,0.0,0.0,0.17155735408992107,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,ucb_beta_2,-0.2569011830769489,,83.0,0.7545454545454545,0.0,0.0,-0.0434479681403521,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,ensemble_spread_only,-0.2569011830769489,,62.0,0.5636363636363636,0.0,0.0,-0.3417279989366891,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,composition_novelty_only,-0.2569011830769489,,10.0,0.09090909090909091,0.16666666666666666,1.6666666666666665,-0.4135833583866084,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,thermoelectric_prior_high,-0.2569011830769489,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,thermoelectric_prior_low,-0.2569011830769489,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,equal_positive_rank_fusion,-0.2569011830769489,,11.0,0.1,0.16666666666666666,1.6666666666666665,0.35131167413280906,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,credibility_weighted_signed_rank_fusion,-0.2569011830769489,-0.2569011830769489,80.0,0.7272727272727273,0.0,0.0,0.2102579056107183,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
official_test,19,target_mean_novelty_rank_fusion,-0.2569011830769489,,59.0,0.5363636363636364,0.0,0.0,0.10732532334349613,0.15050621952318538,-0.3417279989366891,0.2927985833652717,2.1144737026997107
hard_ood_40pct,19,target_mean,-0.2569011830769489,,20.0,0.45454545454545453,0.0,0.0,-0.12187297788588392,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,ucb_beta_0.25,-0.2569011830769489,,28.0,0.6363636363636364,0.0,0.0,-0.22920870421155234,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,ucb_beta_0.5,-0.2569011830769489,,30.0,0.6818181818181818,0.0,0.0,-0.2583537765143144,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,ucb_beta_1,-0.2569011830769489,,29.0,0.6590909090909091,0.0,0.0,-0.30669366641114737,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,ucb_beta_2,-0.2569011830769489,,27.0,0.6136363636363636,0.0,0.0,-0.2971668267964431,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,ensemble_spread_only,-0.2569011830769489,,25.0,0.5681818181818182,0.0,0.0,-0.3611730751707897,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,composition_novelty_only,-0.2569011830769489,,6.0,0.13636363636363635,0.0,0.0,-0.15360745525723274,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,thermoelectric_prior_high,-0.2569011830769489,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,thermoelectric_prior_low,-0.2569011830769489,,22.0,0.5,0.0,0.0,-0.6674668462326426,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,equal_positive_rank_fusion,-0.2569011830769489,,1.0,0.022727272727272728,0.3333333333333333,2.933333333333333,0.47415809301114337,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,credibility_weighted_signed_rank_fusion,-0.2569011830769489,-0.2569011830769489,25.0,0.5681818181818182,0.0,0.0,-0.2521964804350846,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
hard_ood_40pct,19,target_mean_novelty_rank_fusion,-0.2569011830769489,,12.0,0.2727272727272727,0.0,0.0,-0.19168616880508282,0.13222441631229973,-0.3611730751707897,-0.12187297788588392,2.9829294259723
official_test,20,target_mean,0.6196098648239242,,30.0,0.2727272727272727,0.0,0.0,0.4053473262199642,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,ucb_beta_0.25,0.6196098648239242,,33.0,0.3,0.0,0.0,0.4070024401626184,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,ucb_beta_0.5,0.6196098648239242,,45.0,0.4090909090909091,0.0,0.0,0.40888755631528717,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,ucb_beta_1,0.6196098648239242,,51.0,0.4636363636363636,0.0,0.0,0.42256141319301854,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,ucb_beta_2,0.6196098648239242,,52.0,0.4727272727272727,0.0,0.0,0.37755764743349307,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,ensemble_spread_only,0.6196098648239242,,41.0,0.37272727272727274,0.0,0.0,0.13484668785376183,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,composition_novelty_only,0.6196098648239242,,10.0,0.09090909090909091,0.16666666666666666,1.6666666666666665,-0.2779933453395929,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,thermoelectric_prior_high,0.6196098648239242,,3.0,0.02727272727272727,0.16666666666666666,1.6666666666666665,0.1305234985252219,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,thermoelectric_prior_low,0.6196098648239242,,78.0,0.7090909090909091,0.0,0.0,-0.1305234985252219,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,equal_positive_rank_fusion,0.6196098648239242,,13.0,0.11818181818181818,0.0,0.0,0.4100782877650282,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,credibility_weighted_signed_rank_fusion,0.6196098648239242,0.5,10.0,0.09090909090909091,0.16666666666666666,1.6666666666666665,0.4450800121059723,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
official_test,20,target_mean_novelty_rank_fusion,0.6196098648239242,,37.0,0.33636363636363636,0.0,0.0,0.23952048907318083,0.023031781702193842,0.13484668785376183,0.4053473262199642,3.848533836116076
hard_ood_40pct,20,target_mean,0.6196098648239242,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.19386745844626993,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,ucb_beta_0.25,0.6196098648239242,,2.0,0.045454545454545456,0.3333333333333333,2.933333333333333,0.1585417553766143,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,ucb_beta_0.5,0.6196098648239242,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.13480288291380574,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,ucb_beta_1,0.6196098648239242,,4.0,0.09090909090909091,0.3333333333333333,2.933333333333333,0.1239225663683518,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,ucb_beta_2,0.6196098648239242,,5.0,0.11363636363636363,0.3333333333333333,2.933333333333333,0.019923696531285756,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,ensemble_spread_only,0.6196098648239242,,18.0,0.4090909090909091,0.0,0.0,-0.16829164942383928,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,composition_novelty_only,0.6196098648239242,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,-0.030481589651412285,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,thermoelectric_prior_high,0.6196098648239242,,3.0,0.06818181818181818,0.3333333333333333,2.933333333333333,0.6674668462326426,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
hard_ood_40pct,20,thermoelectric_prior_low,0.6196098648239242,,22.0,0.5,0.0,0.0,-0.6674668462326426,-0.0931447711781241,-0.16829164942383928,0.19386745844626993,4.09818223190721
